Inventory_ID,Product_ID,Product_Name,Category,Location_ID,Quantity_On_Hand,Reorder_Level,Unit_Price,Stock_Status,Last_Updated
INV02432,P00636,Pro Formal Shoes (Blue),Footwear,LOC02432,235,40,1887.41,In Stock,2026-08-01
INV02433,P00740,Deluxe Running Shoes (Green),Footwear,LOC02433,289,10,3084.59,In Stock,2026-08-14
INV02434,P00495,Plus Keychain (Red),Accessories,LOC02434,67,40,731.72,In Stock,2026-08-01
INV02435,P00076,Plus Belt (Red),Accessories,LOC02435,66,30,4256.09,In Stock,2026-08-02
INV02436,P00159,Plus Wall Clock (Blue),Home,LOC02436,180,30,1210.54,In Stock,2026-08-05
INV02437,P00153,Standard Wall Clock (Grey),Home,LOC02437,230,30,4172.57,In Stock,2026-08-27
INV02438,P00590,Max Boots (White),Footwear,LOC02438,101,40,2967.9,In Stock,2026-08-25
INV02439,P00518,Pro Handbag (Beige),Accessories,LOC02439,52,15,4825.87,In Stock,2026-08-11
INV02440,P00647,Classic Desk Organizer (Blue),Stationery,LOC02440,165,20,477.89,In Stock,2026-08-26
INV02441,P00217,Deluxe Photo Frame (Grey),Home,LOC02441,227,30,3046.56,In Stock,2026-08-03
INV02442,P00020,Compact Wall Clock (Red),Home,LOC02442,171,25,1582.25,In Stock,2026-08-27
INV02443,P00114,Lite Charger (Grey),Electronics,LOC02443,93,20,4071.44,In Stock,2026-08-10
INV02444,P00244,Compact Handbag (Beige),Accessories,LOC02444,210,30,737.4,In Stock,2026-08-06
INV02445,P00616,Compact Cushion (Green),Home,LOC02445,264,10,1263.9,In Stock,2026-08-30
INV02446,P00072,Max Pen Set (Beige),Stationery,LOC02446,153,15,4766.1,In Stock,2026-08-21
INV02447,P00482,Deluxe Monitor (Grey),Electronics,LOC02447,230,40,2226.79,In Stock,2026-08-08
INV02448,P00473,Classic Bed Sheet Set (White),Home,LOC02448,87,25,1554.63,In Stock,2026-08-29
INV02449,P00651,Standard Scissors (Blue),Stationery,LOC02449,101,20,4312.65,In Stock,2026-08-21
INV02450,P00638,Standard Cap (White),Accessories,LOC02450,265,25,3056.65,In Stock,2026-08-16
INV02451,P00386,Plus Sticky Notes (White),Stationery,LOC02451,243,20,4528.62,In Stock,2026-08-04
INV02452,P00771,Premium Sticky Notes (Green),Stationery,LOC02452,157,40,4345.09,In Stock,2026-08-08
INV02453,P00664,Premium Sports Shoes (Beige),Footwear,LOC02453,80,10,328.69,In Stock,2026-08-20
INV02454,P00232,Classic Table Lamp (Red),Home,LOC02454,273,20,3238.47,In Stock,2026-08-21
INV02455,P00129,Compact Sandals (Silver),Footwear,LOC02455,241,20,4807.94,In Stock,2026-08-19
INV02456,P00642,Classic Highlighter Set (Black),Stationery,LOC02456,25,10,145.47,In Stock,2026-08-19
INV02457,P00068,Compact Router (Black),Electronics,LOC02457,181,25,2440.62,In Stock,2026-08-16
INV02458,P00131,Premium Storage Box (Green),Home,LOC02458,85,20,3502.16,In Stock,2026-08-13
INV02459,P00711,Deluxe Wallet (White),Accessories,LOC02459,64,15,3009.11,In Stock,2026-08-12
INV02460,P00034,Classic Slippers (Grey),Footwear,LOC02460,211,15,1230.55,In Stock,2026-08-26
INV02461,P00610,Max Smart Watch (Black),Electronics,LOC02461,137,10,4874.26,In Stock,2026-08-30
INV02462,P00103,Max Monitor (Beige),Electronics,LOC02462,170,40,1283.46,In Stock,2026-08-05
INV02463,P00728,Premium Candle Holder (Silver),Home,LOC02463,235,10,2039.41,In Stock,2026-08-06
INV02464,P00068,Compact Router (Black),Electronics,LOC02464,251,20,2162.41,In Stock,2026-08-28
INV02465,P00014,Max Wireless Mouse (Grey),Electronics,LOC02465,33,10,715.78,In Stock,2026-08-17
INV02466,P00626,Premium Door Mat (Blue),Home,LOC02466,111,15,2683.69,In Stock,2026-08-11
INV02467,P00755,Classic Backpack (White),Accessories,LOC02467,229,20,900.56,In Stock,2026-08-26
INV02468,P00590,Max Boots (White),Footwear,LOC02468,124,30,3832.67,In Stock,2026-08-27
INV02469,P00632,Deluxe Backpack (Silver),Accessories,LOC02469,212,25,2457.37,In Stock,2026-08-30
INV02470,P00489,Plus Handbag (Beige),Accessories,LOC02470,180,10,196.41,In Stock,2026-08-08
INV02471,P00173,Deluxe Slippers (Beige),Footwear,LOC02471,220,15,3733.59,In Stock,2026-08-25
INV02472,P00477,Lite Flip Flops (Blue),Footwear,LOC02472,120,40,150.93,In Stock,2026-08-13
INV02473,P00737,Pro Laptop Stand (Red),Electronics,LOC02473,73,15,176.91,In Stock,2026-08-20
INV02474,P00039,Plus HDMI Cable (Grey),Electronics,LOC02474,28,40,4226.89,Low Stock,2026-08-14
INV02475,P00417,Mini Belt (Beige),Accessories,LOC02475,159,10,2311.89,In Stock,2026-08-10
INV02476,P00501,Lite Highlighter Set (Black),Stationery,LOC02476,166,15,3326.43,In Stock,2026-08-11
INV02477,P00054,Standard Monitor (Green),Electronics,LOC02477,145,40,1317.06,In Stock,2026-08-06
INV02478,P00411,Plus Bed Sheet Set (Red),Home,LOC02478,252,30,3647.18,In Stock,2026-08-20
INV02479,P00768,Plus Webcam (Grey),Electronics,LOC02479,221,10,4074.98,In Stock,2026-08-15
INV02480,P00275,Deluxe Sneakers (Grey),Footwear,LOC02480,115,30,1597.31,In Stock,2026-08-20
INV02481,P00237,Premium Door Mat (Red),Home,LOC02481,294,40,193.2,In Stock,2026-08-13
INV02482,P00328,Deluxe Notebook (Green),Stationery,LOC02482,93,15,1798.12,In Stock,2026-08-26
INV02483,P00526,Deluxe Bed Sheet Set (Silver),Home,LOC02483,285,25,1737.43,In Stock,2026-08-23
INV02484,P00203,Classic Desk Organizer (White),Stationery,LOC02484,261,15,1305.74,In Stock,2026-08-04
INV02485,P00493,Lite Wireless Mouse (Beige),Electronics,LOC02485,141,15,3181.45,In Stock,2026-08-11
INV02486,P00696,Standard Photo Frame (Silver),Home,LOC02486,25,15,2172.19,In Stock,2026-08-06
INV02487,P00104,Pro Cap (Grey),Accessories,LOC02487,78,15,4672.68,In Stock,2026-08-10
INV02488,P00023,Plus Hiking Boots (Red),Footwear,LOC02488,291,40,1034.3,In Stock,2026-08-18
INV02489,P00470,Pro Loafers (Silver),Footwear,LOC02489,28,15,1798.52,In Stock,2026-08-08
INV02490,P00332,Max Slippers (White),Footwear,LOC02490,204,10,1316.84,In Stock,2026-08-02
INV02491,P00136,Lite Table Lamp (Red),Home,LOC02491,49,20,2487.62,In Stock,2026-08-27
INV02492,P00092,Mini Headphones (Black),Electronics,LOC02492,182,20,4309.08,In Stock,2026-08-11
INV02493,P00056,Standard Wireless Mouse (Green),Electronics,LOC02493,136,30,355.4,In Stock,2026-08-21
INV02494,P00156,Max USB-C Cable (Black),Electronics,LOC02494,153,15,1596.19,In Stock,2026-08-11
INV02495,P00081,Pro Loafers (Red),Footwear,LOC02495,80,30,4292.67,In Stock,2026-08-12
INV02496,P00135,Max Highlighter Set (Grey),Stationery,LOC02496,119,20,4711.76,In Stock,2026-08-17
INV02497,P00790,Mini Marker Pack (Green),Stationery,LOC02497,38,30,4236.95,In Stock,2026-08-19
INV02498,P00751,Compact Wallet (Beige),Accessories,LOC02498,10,20,3672.21,Low Stock,2026-08-12
INV02499,P00318,Lite Bluetooth Speaker (Green),Electronics,LOC02499,130,30,3119.7,In Stock,2026-08-30
INV02500,P00482,Deluxe Monitor (Grey),Electronics,LOC02500,170,10,4304.78,In Stock,2026-08-23
INV02501,P00322,Max Door Mat (Beige),Home,LOC02501,254,20,2216.99,In Stock,2026-08-04
INV02502,P00237,Premium Door Mat (Red),Home,LOC02502,263,15,743.16,In Stock,2026-08-21
INV02503,P00285,Pro Travel Pouch (Silver),Accessories,LOC02503,125,25,688.59,In Stock,2026-08-01
INV02504,P00421,Premium Tablet Stand (Black),Electronics,LOC02504,38,15,4374.78,In Stock,2026-08-22
INV02505,P00673,Pro Umbrella (Green),Accessories,LOC02505,221,20,742.97,In Stock,2026-08-08
INV02506,P00798,Mini Loafers (Grey),Footwear,LOC02506,234,10,1631.04,In Stock,2026-08-14
INV02507,P00297,Max Door Mat (Green),Home,LOC02507,28,15,2854.65,In Stock,2026-08-11
INV02508,P00395,Compact Calculator (Black),Stationery,LOC02508,183,30,2157.13,In Stock,2026-08-22
INV02509,P00457,Compact File Folder (White),Stationery,LOC02509,39,25,3459.61,In Stock,2026-08-10
INV02510,P00710,Max Water Bottle (Red),Home,LOC02510,12,25,304.96,Low Stock,2026-08-30
INV02511,P00784,Classic Table Lamp (White),Home,LOC02511,19,30,484.37,Low Stock,2026-08-04
INV02512,P00292,Max Headphones (Blue),Electronics,LOC02512,49,25,3689.13,In Stock,2026-08-28
INV02513,P00615,Deluxe Cushion (Red),Home,LOC02513,248,15,2668.78,In Stock,2026-08-27
INV02514,P00571,Compact Tablet Stand (Red),Electronics,LOC02514,275,10,286.5,In Stock,2026-08-20
INV02515,P00401,Max Umbrella (Green),Accessories,LOC02515,58,40,2817.83,In Stock,2026-08-13
INV02516,P00117,Deluxe Storage Box (Grey),Home,LOC02516,260,25,3694.91,In Stock,2026-08-16
INV02517,P00091,Compact File Folder (Black),Stationery,LOC02517,180,30,4660.72,In Stock,2026-08-30
INV02518,P00047,Deluxe Backpack (Red),Accessories,LOC02518,18,20,1969.87,Low Stock,2026-08-22
INV02519,P00410,Standard Backpack (Black),Accessories,LOC02519,274,30,1961.95,In Stock,2026-08-25
INV02520,P00181,Max Sports Shoes (Grey),Footwear,LOC02520,17,30,4750.31,Low Stock,2026-08-01
INV02521,P00732,Premium Curtain (White),Home,LOC02521,80,25,3646.61,In Stock,2026-08-27
INV02522,P00568,Compact Highlighter Set (Red),Stationery,LOC02522,148,10,3197.14,In Stock,2026-08-15
INV02523,P00470,Pro Loafers (Silver),Footwear,LOC02523,180,15,185.94,In Stock,2026-08-14
INV02524,P00529,Premium Sunglasses (Green),Accessories,LOC02524,14,15,342.61,Low Stock,2026-08-18
INV02525,P00410,Standard Backpack (Black),Accessories,LOC02525,227,30,3824.15,In Stock,2026-08-29
INV02526,P00599,Lite Wall Clock (Black),Home,LOC02526,291,40,3242.56,In Stock,2026-08-12
INV02527,P00355,Standard Water Bottle (Black),Home,LOC02527,280,20,2360.11,In Stock,2026-08-07
INV02528,P00082,Mini Cap (Silver),Accessories,LOC02528,198,20,2864.06,In Stock,2026-08-16
INV02529,P00446,Premium Photo Frame (Black),Home,LOC02529,269,25,2301.26,In Stock,2026-08-17
INV02530,P00071,Mini Pen Set (White),Stationery,LOC02530,172,30,4475.76,In Stock,2026-08-25
INV02531,P00087,Lite Belt (Silver),Accessories,LOC02531,155,25,321.63,In Stock,2026-08-12
INV02532,P00685,Premium Cushion (Grey),Home,LOC02532,187,30,1114.42,In Stock,2026-08-27
INV02533,P00311,Premium Laptop Stand (Green),Electronics,LOC02533,45,15,4587.91,In Stock,2026-08-17
INV02534,P00672,Lite Sports Shoes (Beige),Footwear,LOC02534,107,25,178.66,In Stock,2026-08-19
INV02535,P00034,Classic Slippers (Grey),Footwear,LOC02535,178,15,2198.76,In Stock,2026-08-17
INV02536,P00777,Lite Tablet Stand (Red),Electronics,LOC02536,122,15,3546.18,In Stock,2026-08-25
INV02537,P00494,Max File Folder (Blue),Stationery,LOC02537,9,15,586.17,Low Stock,2026-08-22
INV02538,P00508,Plus Keyboard (Green),Electronics,LOC02538,285,40,2999.32,In Stock,2026-08-16
INV02539,P00165,Plus Notebook (Beige),Stationery,LOC02539,55,25,2781.78,In Stock,2026-08-12
INV02540,P00690,Standard Calculator (Black),Stationery,LOC02540,6,15,802.53,Low Stock,2026-08-28
INV02541,P00681,Max Curtain (Green),Home,LOC02541,70,10,1750.37,In Stock,2026-08-12
INV02542,P00025,Max Sunglasses (Grey),Accessories,LOC02542,29,40,2989.28,Low Stock,2026-08-11
INV02543,P00033,Lite Wallet (Beige),Accessories,LOC02543,18,30,2971.13,Low Stock,2026-08-22
INV02544,P00564,Lite Bed Sheet Set (White),Home,LOC02544,290,15,2066.16,In Stock,2026-08-28
INV02545,P00470,Pro Loafers (Silver),Footwear,LOC02545,266,15,761.01,In Stock,2026-08-17
INV02546,P00387,Plus Sticky Notes (Grey),Stationery,LOC02546,200,10,1089.77,In Stock,2026-08-07
INV02547,P00791,Pro Curtain (Grey),Home,LOC02547,127,20,3883.99,In Stock,2026-08-17
INV02548,P00061,Compact Monitor (Black),Electronics,LOC02548,15,10,1525.14,In Stock,2026-08-19
INV02549,P00321,Pro Earbuds (Red),Electronics,LOC02549,157,15,4929.99,In Stock,2026-08-20
INV02550,P00504,Deluxe Water Bottle (Red),Home,LOC02550,142,40,4957.79,In Stock,2026-08-04
INV02551,P00580,Plus Keyboard (White),Electronics,LOC02551,211,40,2124.23,In Stock,2026-08-11
INV02552,P00397,Mini Sandals (Blue),Footwear,LOC02552,262,15,3495.62,In Stock,2026-08-20
INV02553,P00368,Deluxe Door Mat (Silver),Home,LOC02553,267,10,867.14,In Stock,2026-08-20
INV02554,P00345,Premium Curtain (Beige),Home,LOC02554,231,15,3195.0,In Stock,2026-08-25
INV02555,P00058,Mini Highlighter Set (Beige),Stationery,LOC02555,84,10,282.04,In Stock,2026-08-05
INV02556,P00230,Max Water Bottle (Grey),Home,LOC02556,19,20,3742.43,Low Stock,2026-08-12
INV02557,P00463,Mini Sunglasses (Green),Accessories,LOC02557,94,10,3329.55,In Stock,2026-08-12
INV02558,P00532,Lite Boots (Red),Footwear,LOC02558,22,30,600.22,Low Stock,2026-08-27
INV02559,P00529,Premium Sunglasses (Green),Accessories,LOC02559,84,40,4423.55,In Stock,2026-08-25
INV02560,P00013,Deluxe Scissors (Red),Stationery,LOC02560,35,20,2212.65,In Stock,2026-08-14
INV02561,P00727,Premium Calculator (Beige),Stationery,LOC02561,58,30,1164.8,In Stock,2026-08-28
INV02562,P00131,Premium Storage Box (Green),Home,LOC02562,269,25,3878.49,In Stock,2026-08-18
INV02563,P00498,Compact Keyboard (Silver),Electronics,LOC02563,17,40,1968.93,Low Stock,2026-08-19
INV02564,P00199,Pro USB-C Cable (Beige),Electronics,LOC02564,42,25,2419.81,In Stock,2026-08-11
INV02565,P00627,Mini Sunglasses (Silver),Accessories,LOC02565,282,20,1582.46,In Stock,2026-08-26
INV02566,P00160,Pro Desk Organizer (Blue),Stationery,LOC02566,74,10,3499.99,In Stock,2026-08-06
INV02567,P00153,Standard Wall Clock (Grey),Home,LOC02567,274,20,1036.82,In Stock,2026-08-18
INV02568,P00073,Deluxe HDMI Cable (Red),Electronics,LOC02568,236,15,475.37,In Stock,2026-08-08
INV02569,P00376,Compact Curtain (Black),Home,LOC02569,115,10,4574.66,In Stock,2026-08-03
INV02570,P00033,Lite Wallet (Beige),Accessories,LOC02570,78,40,1964.18,In Stock,2026-08-13
INV02571,P00602,Plus Bed Sheet Set (Beige),Home,LOC02571,134,10,3059.99,In Stock,2026-08-26
INV02572,P00255,Compact Umbrella (Black),Accessories,LOC02572,293,40,1976.85,In Stock,2026-08-14
INV02573,P00026,Deluxe File Folder (Beige),Stationery,LOC02573,232,20,4378.45,In Stock,2026-08-30
INV02574,P00582,Standard Power Bank (Blue),Electronics,LOC02574,63,40,4090.46,In Stock,2026-08-27
INV02575,P00631,Max Running Shoes (Silver),Footwear,LOC02575,161,15,4785.42,In Stock,2026-08-28
INV02576,P00693,Classic Hiking Boots (Beige),Footwear,LOC02576,73,30,3657.78,In Stock,2026-08-29
INV02577,P00420,Premium Curtain (White),Home,LOC02577,282,30,1517.38,In Stock,2026-08-22
INV02578,P00047,Deluxe Backpack (Red),Accessories,LOC02578,134,15,555.86,In Stock,2026-08-03
INV02579,P00774,Standard Router (Green),Electronics,LOC02579,264,10,4723.95,In Stock,2026-08-04
INV02580,P00576,Standard Flip Flops (Silver),Footwear,LOC02580,53,40,4748.01,In Stock,2026-08-10
INV02581,P00351,Lite Boots (Green),Footwear,LOC02581,118,10,3216.29,In Stock,2026-08-06
INV02582,P00456,Mini Wireless Mouse (Silver),Electronics,LOC02582,1,30,2306.14,Low Stock,2026-08-10
INV02583,P00515,Deluxe Stapler (Green),Stationery,LOC02583,212,20,3748.72,In Stock,2026-08-01
INV02584,P00049,Pro USB-C Cable (Black),Electronics,LOC02584,232,25,3335.85,In Stock,2026-08-04
INV02585,P00516,Compact Calculator (Silver),Stationery,LOC02585,269,25,205.73,In Stock,2026-08-07
INV02586,P00108,Plus File Folder (Green),Stationery,LOC02586,181,20,1430.65,In Stock,2026-08-25
INV02587,P00486,Classic Table Lamp (Blue),Home,LOC02587,78,15,3339.82,In Stock,2026-08-15
INV02588,P00484,Lite Bed Sheet Set (Grey),Home,LOC02588,137,30,2328.47,In Stock,2026-08-26
INV02589,P00275,Deluxe Sneakers (Grey),Footwear,LOC02589,113,10,1400.07,In Stock,2026-08-07
INV02590,P00634,Compact Wireless Mouse (Grey),Electronics,LOC02590,297,40,2302.91,In Stock,2026-08-20
INV02591,P00619,Premium Table Lamp (Green),Home,LOC02591,126,15,3568.29,In Stock,2026-08-20
INV02592,P00403,Compact Bed Sheet Set (Beige),Home,LOC02592,147,40,4096.52,In Stock,2026-08-03
INV02593,P00415,Premium Storage Box (Silver),Home,LOC02593,36,20,181.91,In Stock,2026-08-01
INV02594,P00172,Lite Formal Shoes (Silver),Footwear,LOC02594,230,25,4706.49,In Stock,2026-08-12
INV02595,P00720,Standard Flip Flops (Beige),Footwear,LOC02595,284,40,2494.66,In Stock,2026-08-02
INV02596,P00407,Mini Wallet (Grey),Accessories,LOC02596,44,15,496.95,In Stock,2026-08-22
INV02597,P00547,Compact Marker Pack (Black),Stationery,LOC02597,207,30,1546.08,In Stock,2026-08-21
INV02598,P00097,Max Sticky Notes (Blue),Stationery,LOC02598,164,15,282.51,In Stock,2026-08-08
INV02599,P00296,Plus Charger (Red),Electronics,LOC02599,31,10,1522.91,In Stock,2026-08-09
INV02600,P00534,Lite Stapler (White),Stationery,LOC02600,237,25,4395.39,In Stock,2026-08-20
INV02601,P00388,Deluxe Storage Box (White),Home,LOC02601,298,40,2994.62,In Stock,2026-08-27
INV02602,P00521,Premium Router (Blue),Electronics,LOC02602,264,20,158.37,In Stock,2026-08-03
INV02603,P00666,Deluxe Pen Set (Green),Stationery,LOC02603,207,15,223.23,In Stock,2026-08-26
INV02604,P00055,Premium Candle Holder (Black),Home,LOC02604,239,25,2277.13,In Stock,2026-08-01
INV02605,P00784,Classic Table Lamp (White),Home,LOC02605,246,15,4545.52,In Stock,2026-08-11
INV02606,P00610,Max Smart Watch (Black),Electronics,LOC02606,103,15,2275.34,In Stock,2026-08-27
INV02607,P00106,Lite Headphones (Blue),Electronics,LOC02607,37,10,2910.3,In Stock,2026-08-15
INV02608,P00778,Compact Desk Organizer (Red),Stationery,LOC02608,26,25,3117.83,In Stock,2026-08-02
INV02609,P00175,Max Slippers (Green),Footwear,LOC02609,137,10,521.04,In Stock,2026-08-10
INV02610,P00366,Max Boots (Blue),Footwear,LOC02610,216,20,1213.5,In Stock,2026-08-15
INV02611,P00239,Compact Hiking Boots (Blue),Footwear,LOC02611,265,40,2865.76,In Stock,2026-08-10
INV02612,P00417,Mini Belt (Beige),Accessories,LOC02612,175,40,1220.18,In Stock,2026-08-12
INV02613,P00112,Max Calculator (Green),Stationery,LOC02613,13,25,3660.77,Low Stock,2026-08-27
INV02614,P00369,Plus Desk Organizer (Green),Stationery,LOC02614,0,15,1623.47,Out of Stock,2026-08-29
INV02615,P00712,Plus Sticky Notes (Green),Stationery,LOC02615,298,30,3168.89,In Stock,2026-08-06
INV02616,P00357,Standard File Folder (Grey),Stationery,LOC02616,197,15,4789.5,In Stock,2026-08-23
INV02617,P00629,Classic Tablet Stand (Black),Electronics,LOC02617,233,25,4971.8,In Stock,2026-08-08
INV02618,P00222,Plus Laptop Stand (Beige),Electronics,LOC02618,155,30,3501.91,In Stock,2026-08-25
INV02619,P00159,Plus Wall Clock (Blue),Home,LOC02619,259,20,4651.56,In Stock,2026-08-16
INV02620,P00201,Premium File Folder (Silver),Stationery,LOC02620,286,40,4243.41,In Stock,2026-08-27
INV02621,P00386,Plus Sticky Notes (White),Stationery,LOC02621,124,20,850.83,In Stock,2026-08-27
INV02622,P00491,Premium Belt (White),Accessories,LOC02622,198,40,3351.53,In Stock,2026-08-18
INV02623,P00268,Lite Keychain (Beige),Accessories,LOC02623,40,40,1439.05,Low Stock,2026-08-30
INV02624,P00206,Standard Running Shoes (Silver),Footwear,LOC02624,246,10,2012.53,In Stock,2026-08-30
INV02625,P00035,Compact Sticky Notes (White),Stationery,LOC02625,3,25,2839.15,Low Stock,2026-08-12
INV02626,P00104,Pro Cap (Grey),Accessories,LOC02626,117,25,2365.29,In Stock,2026-08-27
INV02627,P00129,Compact Sandals (Silver),Footwear,LOC02627,62,10,1760.11,In Stock,2026-08-13
INV02628,P00403,Compact Bed Sheet Set (Beige),Home,LOC02628,300,40,1020.09,In Stock,2026-08-18
INV02629,P00380,Mini Smart Watch (Black),Electronics,LOC02629,201,20,1121.27,In Stock,2026-08-10
INV02630,P00607,Mini Calculator (Beige),Stationery,LOC02630,229,30,4698.49,In Stock,2026-08-01
INV02631,P00679,Premium Marker Pack (Green),Stationery,LOC02631,167,40,123.02,In Stock,2026-08-12
INV02632,P00237,Premium Door Mat (Red),Home,LOC02632,121,30,747.37,In Stock,2026-08-09
INV02633,P00713,Pro Slippers (Grey),Footwear,LOC02633,276,10,4772.45,In Stock,2026-08-13
INV02634,P00598,Mini Boots (Red),Footwear,LOC02634,185,15,3060.25,In Stock,2026-08-11
INV02635,P00665,Pro Wireless Mouse (Green),Electronics,LOC02635,168,10,4626.19,In Stock,2026-08-01
INV02636,P00399,Deluxe Slippers (Grey),Footwear,LOC02636,3,10,492.0,Low Stock,2026-08-02
INV02637,P00114,Lite Charger (Grey),Electronics,LOC02637,28,40,2177.25,Low Stock,2026-08-03
INV02638,P00426,Compact Calculator (Black),Stationery,LOC02638,299,10,2852.06,In Stock,2026-08-15
INV02639,P00259,Plus Wireless Mouse (Black),Electronics,LOC02639,263,40,4742.04,In Stock,2026-08-03
INV02640,P00237,Premium Door Mat (Red),Home,LOC02640,24,10,2607.77,In Stock,2026-08-22
INV02641,P00671,Mini Umbrella (White),Accessories,LOC02641,271,15,3362.45,In Stock,2026-08-28
INV02642,P00385,Lite File Folder (Grey),Stationery,LOC02642,26,30,3463.33,Low Stock,2026-08-25
INV02643,P00726,Max Storage Box (Beige),Home,LOC02643,207,30,1062.55,In Stock,2026-08-16
INV02644,P00224,Premium Watch Strap (Grey),Accessories,LOC02644,31,10,1384.76,In Stock,2026-08-09
INV02645,P00128,Pro Running Shoes (Beige),Footwear,LOC02645,238,25,3176.84,In Stock,2026-08-21
INV02646,P00423,Classic Watch Strap (Green),Accessories,LOC02646,162,20,443.02,In Stock,2026-08-24
